Lot Frontage,Lot Area,Land Slope,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Val,Yr Sold,SalePrice,MS Zoning_A (agr),MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Street_Grvl,Street_Pave,Alley_Grvl,Alley_No alley access,Alley_Pave,Lot Shape_IR1,Lot Shape_IR2,Lot Shape_IR3,Lot Shape_Reg,Land Contour_Bnk,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Utilities_AllPub,Utilities_NoSeWa,Utilities_NoSewr,Lot Config_Corner,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition 1_Artery,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_RRNe,Condition 1_RRNn,Condition 2_Artery,Condition 2_Feedr,Condition 2_Norm,Condition 2_PosA,Condition 2_PosN,Condition 2_RRAe,Condition 2_RRAn,Condition 2_RRNn,Bldg Type_1Fam,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Fin,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Roof Style_Flat,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Roof Matl_CompShg,Roof Matl_Membran,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Exterior 1st_AsbShng,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_AsbShng,Exterior 2nd_AsphShn,Exterior 2nd_Brk Cmn,Exterior 2nd_BrkFace,Exterior 2nd_CBlock,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_ImStucc,Exterior 2nd_MetalSd,Exterior 2nd_Plywood,Exterior 2nd_Stone,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Mas Vnr Type_BrkCmn,Mas Vnr Type_BrkFace,Mas Vnr Type_None,Mas Vnr Type_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Central Air_N,Central Air_Y,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Garage Type_2Types,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_No Garage,Paved Drive_N,Paved Drive_P,Paved Drive_Y,Misc Feature_Gar2,Misc Feature_No Misc,Misc Feature_Othr,Misc Feature_Shed,Misc Feature_TenC,Sale Type_COD,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_WD ,MS SubClass_20,MS SubClass_30,MS SubClass_40,MS SubClass_45,MS SubClass_50,MS SubClass_60,MS SubClass_70,MS SubClass_75,MS SubClass_80,MS SubClass_85,MS SubClass_90,MS SubClass_120,MS SubClass_150,MS SubClass_160,MS SubClass_180,MS SubClass_190,Mo Sold_1,Mo Sold_2,Mo Sold_3,Mo Sold_4,Mo Sold_5,Mo Sold_6,Mo Sold_7,Mo Sold_8,Mo Sold_9,Mo Sold_10,Mo Sold_11,Mo Sold_12,TotalBath,Total SF,AllPorchSF,Total SFs2,Total SFs3,Total SFsq,Overall Quals2,Overall Quals3,Overall Qualsq,Gr Liv Areas2,Gr Liv Areas3,Gr Liv Areasq,Exter Quals2,Exter Quals3,Exter Qualsq,Kitchen Quals2,Kitchen Quals3,Kitchen Qualsq,Total Bsmt SFs2,Total Bsmt SFs3,Total Bsmt SFsq,Garage Areas2,Garage Areas3,Garage Areasq,1st Flr SFs2,1st Flr SFs3,1st Flr SFsq,Garage Carss2,Garage Carss3,Garage Carssq,TotalBaths2,TotalBaths3,TotalBathsq,Year Builts2,Year Builts3,Year Builtsq,Garage Finishs2,Garage Finishs3,Garage Finishsq,Year Remod/Adds2,Year Remod/Adds3,Year Remod/Addsq,Fireplace Qus2,Fireplace Qus3,Fireplace Qusq,Full Baths2,Full Baths3,Full Bathsq,Roof Matl_Metal,Roof Matl_Roll,Exterior 1st_PreCast,Exterior 2nd_Other,Exterior 2nd_PreCast,Mas Vnr Type_CBlock,Heating_Floor,Sale Type_VWD
70.0,8078,0,5,5,61,61,260.0,2,2,0,0,0,0,0.0,0,0.0,1560.0,1560.0,2,1560,0,0,1560,0.0,0.0,2,0,4,2,2,8,7,0,0,1958.0,1,2.0,484.0,3,3,0,0,0,0,0,0,0,0,0,12,128600,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,4680.0,0,21902400.0,102503232000.0,68.41052550594829,25,125,2.23606797749979,2433600,3796416000,39.496835316262995,4,8,1.4142135623730951,4,8,1.4142135623730951,2433600.0,3796416000.0,39.496835316262995,234256.0,113379904.0,22.0,2433600,3796416000,39.496835316262995,4.0,8.0,1.4142135623730951,4.0,8.0,1.4142135623730951,3721,226981,7.810249675906654,1,1,1.0,3721,226981,7.810249675906654,0,0,0.0,4,8,1.4142135623730951,0,0,0,0,0,0,0,0
69.05520046484602,12384,0,7,7,43,43,233.0,2,2,0,0,0,0,0.0,0,0.0,793.0,793.0,2,1142,793,0,1935,0.0,0.0,2,1,3,1,2,7,7,1,3,1976.0,2,2.0,550.0,3,3,0,113,252,0,0,0,0,0,0,12,197900,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.5,4663.0,365,21743569.0,101390262247.0,68.28616258071617,49,343,2.6457513110645907,3744225,7245075375,43.98863489584554,4,8,1.4142135623730951,4,8,1.4142135623730951,628849.0,498677257.0,28.160255680657446,302500.0,166375000.0,23.45207879911715,1304164,1489355288,33.793490497431605,4.0,8.0,1.4142135623730951,6.25,15.625,1.5811388300841898,1849,79507,6.557438524302,4,8,1.4142135623730951,1849,79507,6.557438524302,9,27,1.7320508075688772,4,8,1.4142135623730951,0,0,0,0,0,0,0,0
69.05520046484602,9927,0,7,5,43,43,252.0,3,2,5,3,4,6,1005.0,0,0.0,42.0,1047.0,2,1083,0,0,1083,1.0,0.0,1,0,2,1,2,5,7,1,2,1976.0,2,2.0,596.0,3,3,444,0,40,0,0,0,0,0,0,13,172000,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,3213.0,40,10323369.0,33168984597.0,56.68333088307355,49,343,2.6457513110645907,1172889,1270238787,32.90896534380867,9,27,1.7320508075688772,4,8,1.4142135623730951,1096209.0,1147730823.0,32.357379374726875,355216.0,211708736.0,24.413111231467404,1172889,1270238787,32.90896534380867,4.0,8.0,1.4142135623730951,4.0,8.0,1.4142135623730951,1849,79507,6.557438524302,4,8,1.4142135623730951,1849,79507,6.557438524302,4,8,1.4142135623730951,1,1,1.0,0,0,0,0,0,0,0,0
39.0,16300,0,5,4,42,42,0.0,2,2,4,3,3,3,60.0,4,417.0,399.0,876.0,2,907,0,0,907,1.0,0.0,1,0,3,1,2,5,7,0,0,1977.0,2,1.0,308.0,3,3,0,0,0,0,0,0,0,3,0,12,130000,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,2690.0,0,7236100.0,19465109000.0,51.86520991955976,25,125,2.23606797749979,822649,746142643,30.116440692751194,4,8,1.4142135623730951,4,8,1.4142135623730951,767376.0,672221376.0,29.597297173897484,94864.0,29218112.0,17.549928774784245,822649,746142643,30.116440692751194,1.0,1.0,1.0,4.0,8.0,1.4142135623730951,1764,74088,6.48074069840786,4,8,1.4142135623730951,1764,74088,6.48074069840786,0,0,0.0,1,1,1.0,0,0,0,0,0,0,0,0
69.05520046484602,7915,0,6,5,20,19,0.0,3,2,5,3,2,6,1223.0,0,0.0,443.0,1666.0,4,1675,0,0,1675,1.0,0.0,2,0,3,1,3,6,7,0,0,1999.0,2,2.0,435.0,3,3,165,52,0,0,0,0,0,0,0,11,195000,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,5016.0,52,25160256.0,126203844096.0,70.8237248385031,36,216,2.449489742783178,2805625,4699421875,40.92676385936225,9,27,1.7320508075688772,9,27,1.7320508075688772,2775556.0,4624076296.0,40.8166632639171,189225.0,82312875.0,20.85665361461421,2805625,4699421875,40.92676385936225,4.0,8.0,1.4142135623730951,9.0,27.0,1.7320508075688772,400,8000,4.47213595499958,4,8,1.4142135623730951,361,6859,4.358898943540674,0,0,0.0,4,8,1.4142135623730951,0,0,0,0,0,0,0,0
100.0,21750,1,5,5,65,65,0.0,2,2,0,0,0,0,0.0,0,0.0,988.0,988.0,4,988,0,0,988,0.0,0.0,1,0,2,1,2,4,7,0,0,1954.0,2,2.0,520.0,3,3,0,0,0,0,0,0,0,0,0,11,113000,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2964.0,0,8785296.0,26039617344.0,54.4426303552648,25,125,2.23606797749979,976144,964430272,31.432467291003423,4,8,1.4142135623730951,4,8,1.4142135623730951,976144.0,964430272.0,31.432467291003423,270400.0,140608000.0,22.80350850198276,976144,964430272,31.432467291003423,4.0,8.0,1.4142135623730951,1.0,1.0,1.0,4225,274625,8.06225774829855,4,8,1.4142135623730951,4225,274625,8.06225774829855,0,0,0.0,1,1,1.0,0,0,0,0,0,0,0,0
70.0,9116,0,8,5,18,18,0.0,3,2,0,0,0,0,0.0,0,0.0,1491.0,1491.0,4,1491,0,0,1491,0.0,0.0,2,0,3,1,3,7,7,0,0,2001.0,2,2.0,490.0,3,3,120,100,0,0,0,0,0,0,0,13,209000,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,4473.0,100,20007729.0,89494571817.0,66.88049042882386,64,512,2.8284271247461903,2223081,3314613771,38.61346915261564,9,27,1.7320508075688772,9,27,1.7320508075688772,2223081.0,3314613771.0,38.61346915261564,240100.0,117649000.0,22.135943621178654,2223081,3314613771,38.61346915261564,4.0,8.0,1.4142135623730951,4.0,8.0,1.4142135623730951,324,5832,4.242640687119285,4,8,1.4142135623730951,324,5832,4.242640687119285,0,0,0.0,4,8,1.4142135623730951,0,0,0,0,0,0,0,0
125.0,14419,0,7,5,32,30,310.0,2,2,4,3,4,6,904.0,5,624.0,117.0,1645.0,4,1479,0,0,1479,2.0,0.0,2,1,3,1,3,7,6,1,2,1987.0,3,2.0,578.0,3,3,224,238,0,0,0,0,0,0,0,10,213500,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.5,4603.0,238,21187609.0,97526564227.0,67.84541251993387,49,343,2.6457513110645907,2187441,3235225239,38.45776904605882,4,8,1.4142135623730951,9,27,1.7320508075688772,2706025.0,4451411125.0,40.55859958134649,334084.0,193100552.0,24.041630560342615,2187441,3235225239,38.45776904605882,4.0,8.0,1.4142135623730951,20.25,91.125,2.1213203435596424,1024,32768,5.656854249492381,9,27,1.7320508075688772,900,27000,5.477225575051661,4,8,1.4142135623730951,4,8,1.4142135623730951,0,0,0,0,0,0,0,0
67.0,13070,0,5,5,68,68,0.0,2,2,3,3,1,3,308.0,0,0.0,323.0,631.0,2,1112,0,0,1112,0.0,0.0,1,0,2,1,2,5,7,0,0,1951.0,1,2.0,480.0,3,3,0,0,0,0,255,0,0,0,0,10,126000,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,2855.0,255,8151025.0,23271176375.0,53.43220002957018,25,125,2.23606797749979,1236544,1375036928,33.34666400106613,4,8,1.4142135623730951,4,8,1.4142135623730951,398161.0,251239591.0,25.11971337416094,230400.0,110592000.0,21.908902300206645,1236544,1375036928,33.34666400106613,4.0,8.0,1.4142135623730951,1.0,1.0,1.0,4624,314432,8.246211251235321,1,1,1.0,4624,314432,8.246211251235321,0,0,0.0,1,1,1.0,0,0,0,0,0,0,0,0
73.0,9855,0,6,5,63,63,0.0,2,2,0,0,0,0,0.0,0,0.0,1436.0,1436.0,1,1689,0,0,1689,0.0,0.0,1,0,3,1,2,7,7,1,4,1956.0,1,2.0,480.0,3,3,0,0,0,0,0,0,0,3,0,10,127500,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,4814.0,0,23174596.0,111562505144.0,69.38299503480663,36,216,2.449489742783178,2852721,4818245769,41.09744517606904,4,8,1.4142135623730951,4,8,1.4142135623730951,2062096.0,2961169856.0,37.89459064299283,230400.0,110592000.0,21.908902300206645,2852721,4818245769,41.09744517606904,4.0,8.0,1.4142135623730951,1.0,1.0,1.0,3969,250047,7.937253933193772,1,1,1.0,3969,250047,7.937253933193772,16,64,2.0,1,1,1.0,0,0,0,0,0,0,0,0
60.0,8118,0,9,5,12,12,178.0,4,2,5,3,4,6,1034.0,0,0.0,676.0,1710.0,4,1710,0,0,1710,1.0,0.0,2,0,2,1,4,6,7,1,4,2007.0,2,2.0,557.0,3,3,156,48,0,0,0,0,0,0,0,11,334000,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,5130.0,48,26316900.0,135005697000.0,71.62401831787993,81,729,3.0,2924100,5000211000,41.352146256270665,16,64,2.0,16,64,2.0,2924100.0,5000211000.0,41.352146256270665,310249.0,172808693.0,23.600847442411894,2924100,5000211000,41.352146256270665,4.0,8.0,1.4142135623730951,9.0,27.0,1.7320508075688772,144,1728,3.4641016151377544,4,8,1.4142135623730951,144,1728,3.4641016151377544,16,64,2.0,4,8,1.4142135623730951,0,0,0,0,0,0,0,0
69.05520046484602,10920,0,6,5,59,59,212.0,2,2,3,3,1,4,733.0,0,0.0,520.0,1253.0,2,1253,0,0,1253,1.0,0.0,1,1,2,1,2,5,7,1,2,1960.0,2,1.0,352.0,3,3,0,213,176,0,0,0,0,2,0,11,157000,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.5,3759.0,389,14130081.0,53114974479.0,61.310684223877324,36,216,2.449489742783178,1570009,1967221277,35.397740040855716,4,8,1.4142135623730951,4,8,1.4142135623730951,1570009.0,1967221277.0,35.397740040855716,123904.0,43614208.0,18.76166303929372,1570009,1967221277,35.397740040855716,1.0,1.0,1.0,6.25,15.625,1.5811388300841898,3481,205379,7.681145747868608,4,8,1.4142135623730951,3481,205379,7.681145747868608,4,8,1.4142135623730951,1,1,1.0,0,0,0,0,0,0,0,0
60.0,6600,0,5,5,57,57,0.0,2,2,3,3,1,5,110.0,4,442.0,312.0,864.0,3,864,0,0,864,0.0,0.0,1,0,2,1,2,5,7,0,0,1962.0,1,1.0,294.0,3,3,58,0,0,0,0,0,0,0,0,12,125500,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,2592.0,0,6718464.0,17414258688.0,50.91168824543142,25,125,2.23606797749979,746496,644972544,29.393876913398138,4,8,1.4142135623730951,4,8,1.4142135623730951,746496.0,644972544.0,29.393876913398138,86436.0,25412184.0,17.146428199482248,746496,644972544,29.393876913398138,1.0,1.0,1.0,1.0,1.0,1.0,3249,185193,7.54983443527075,1,1,1.0,3249,185193,7.54983443527075,0,0,0.0,1,1,1.0,0,0,0,0,0,0,0,0
